,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,ticker
142,NVDA250221C00130000,2025-02-14 20:59:56+00:00,130.0,9.35,9.1,9.55,2.5500002,37.5,25439.0,136827.0,0.5459029785156251,True,REGULAR,USD,call,2025-02-21,NVDA
143,NVDA250221C00131000,2025-02-14 20:59:38+00:00,131.0,8.55,8.45,9.0,2.4500003,40.16394,6860.0,10531.0,0.6176796044921876,True,REGULAR,USD,call,2025-02-21,NVDA
144,NVDA250221C00132000,2025-02-14 20:59:13+00:00,132.0,7.78,7.0,7.9,2.3300004,42.752304,7029.0,13154.0,0.6093789062500001,True,REGULAR,USD,call,2025-02-21,NVDA
145,NVDA250221C00133000,2025-02-14 20:59:59+00:00,133.0,6.9,6.85,7.0,2.15,45.26316,8553.0,14915.0,0.56055126953125,True,REGULAR,USD,call,2025-02-21,NVDA
146,NVDA250221C00134000,2025-02-14 20:59:59+00:00,134.0,6.15,6.05,6.2,2.0500002,50.000004,9285.0,19356.0,0.5473678076171876,True,REGULAR,USD,call,2025-02-21,NVDA
147,NVDA250221C00135000,2025-02-14 20:59:54+00:00,135.0,5.4,5.3,5.45,1.8300002,51.26051,49330.0,98683.0,0.5376022802734376,True,REGULAR,USD,call,2025-02-21,NVDA
148,NVDA250221C00136000,2025-02-14 20:59:54+00:00,136.0,4.63,4.6,4.75,1.5400002,49.838196,32879.0,23539.0,0.5297898583984376,True,REGULAR,USD,call,2025-02-21,NVDA
149,NVDA250221C00137000,2025-02-14 20:59:48+00:00,137.0,4.03,3.95,4.1,1.4000001,53.23194,63584.0,17316.0,0.5224657128906249,True,REGULAR,USD,call,2025-02-21,NVDA
150,NVDA250221C00138000,2025-02-14 20:59:58+00:00,138.0,3.45,3.35,3.45,1.26,57.534245,67185.0,27800.0,0.5112353564453125,True,REGULAR,USD,call,2025-02-21,NVDA
151,NVDA250221C00139000,2025-02-14 20:59:57+00:00,139.0,2.9,2.85,2.9,1.0600001,57.6087,33951.0,17848.0,0.5083056982421875,False,REGULAR,USD,call,2025-02-21,NVDA
152,NVDA250221C00140000,2025-02-14 20:59:59+00:00,140.0,2.39,2.37,2.4,0.84000015,54.19356,159709.0,158422.0,0.5022022436523439,False,REGULAR,USD,call,2025-02-21,NVDA
153,NVDA250221C00141000,2025-02-14 20:59:57+00:00,141.0,1.96,1.94,1.98,0.68000007,53.125008,77404.0,19080.0,0.5014698291015626,False,REGULAR,USD,call,2025-02-21,NVDA
154,NVDA250221C00142000,2025-02-14 20:59:57+00:00,142.0,1.6,1.57,1.62,0.5400001,50.943405,40624.0,23225.0,0.4995167236328125,False,REGULAR,USD,call,2025-02-21,NVDA
155,NVDA250221C00143000,2025-02-14 20:59:44+00:00,143.0,1.28,1.26,1.3,0.40999997,47.12643,25637.0,21020.0,0.49561051269531253,False,REGULAR,USD,call,2025-02-21,NVDA
156,NVDA250221C00144000,2025-02-14 20:59:52+00:00,144.0,1.01,1.01,1.04,0.28999996,40.27777,17404.0,18638.0,0.4946339599609375,False,REGULAR,USD,call,2025-02-21,NVDA
157,NVDA250221C00145000,2025-02-14 20:59:58+00:00,145.0,0.79,0.79,0.82,0.20000005,33.89831,41668.0,60051.0,0.4931691308593751,False,REGULAR,USD,call,2025-02-21,NVDA
158,NVDA250221C00146000,2025-02-14 20:59:58+00:00,146.0,0.63,0.62,0.64,0.13999999,28.571424,22270.0,15448.0,0.49170430175781255,False,REGULAR,USD,call,2025-02-21,NVDA
159,NVDA250221C00147000,2025-02-14 20:59:54+00:00,147.0,0.48,0.48,0.5,0.07999998,19.999994,9408.0,14454.0,0.49268085449218757,False,REGULAR,USD,call,2025-02-21,NVDA
160,NVDA250221C00148000,2025-02-14 20:59:55+00:00,148.0,0.38,0.37,0.39,0.049999982,15.151508,11541.0,53550.0,0.495122236328125,False,REGULAR,USD,call,2025-02-21,NVDA
161,NVDA250221C00149000,2025-02-14 20:59:29+00:00,149.0,0.3,0.29,0.3,0.02000001,7.1428604,39454.0,63444.0,0.49609878906250005,False,REGULAR,USD,call,2025-02-21,NVDA
162,NVDA250221C00150000,2025-02-14 20:59:57+00:00,150.0,0.22,0.22,0.23,-0.010000005,-4.347828,60556.0,118086.0,0.49805189453125004,False,REGULAR,USD,call,2025-02-21,NVDA
163,NVDA250221C00151000,2025-02-14 20:58:38+00:00,151.0,0.18,0.17,0.18,-0.00999999,-5.263153,11304.0,8183.0,0.500005,False,REGULAR,USD,call,2025-02-21,NVDA
164,NVDA250221C00152000,2025-02-14 21:00:00+00:00,152.0,0.14,0.13,0.15,-0.030000001,-17.647058,11031.0,10451.0,0.507817421875,False,REGULAR,USD,call,2025-02-21,NVDA
165,NVDA250221C00152500,2025-02-14 20:57:41+00:00,152.5,0.13,0.11,0.13,-0.02000001,-13.333339,3058.0,3558.0,0.507817421875,False,REGULAR,USD,call,2025-02-21,NVDA
166,NVDA250221C00153000,2025-02-14 20:58:51+00:00,153.0,0.1,0.1,0.11,-0.04,-28.571428,5506.0,7364.0,0.5097705273437501,False,REGULAR,USD,call,2025-02-21,NVDA
167,NVDA250221C00154000,2025-02-14 20:59:44+00:00,154.0,0.09,0.08,0.09,-0.029999994,-24.999994,1878.0,6501.0,0.51758294921875,False,REGULAR,USD,call,2025-02-21,NVDA
168,NVDA250221C00155000,2025-02-14 20:58:51+00:00,155.0,0.06,0.06,0.07,-0.05,-45.454544,28300.0,38480.0,0.5214891601562499,False,REGULAR,USD,call,2025-02-21,NVDA
169,NVDA250221C00156000,2025-02-14 20:57:09+00:00,156.0,0.06,0.05,0.07,-0.02,-25.0,56616.0,10883.0,0.5390671093750001,False,REGULAR,USD,call,2025-02-21,NVDA
170,NVDA250221C00157000,2025-02-14 20:58:01+00:00,157.0,0.05,0.04,0.06,-0.029999997,-37.499996,3361.0,8443.0,0.5507857421875001,False,REGULAR,USD,call,2025-02-21,NVDA
171,NVDA250221C00157500,2025-02-14 20:59:03+00:00,157.5,0.04,0.0,0.05,-0.050000004,-55.555557,2819.0,10577.0,0.5117236328125,False,REGULAR,USD,call,2025-02-21,NVDA
172,NVDA250221C00158000,2025-02-14 20:58:41+00:00,158.0,0.04,0.03,0.05,-0.030000001,-42.857143,368.0,19293.0,0.5546919531250001,False,REGULAR,USD,call,2025-02-21,NVDA
173,NVDA250221C00159000,2025-02-14 20:48:33+00:00,159.0,0.03,0.02,0.04,-0.049999997,-62.499996,395.0,17057.0,0.5585981640625001,False,REGULAR,USD,call,2025-02-21,NVDA
174,NVDA250221C00160000,2025-02-14 20:59:18+00:00,160.0,0.03,0.03,0.04,-0.03,-50.0,5032.0,118456.0,0.5937540625000001,False,REGULAR,USD,call,2025-02-21,NVDA
175,NVDA250221C00161000,2025-02-14 20:53:35+00:00,161.0,0.03,0.02,0.03,-0.03,-50.0,276.0,35881.0,0.5898478515625001,False,REGULAR,USD,call,2025-02-21,NVDA
176,NVDA250221C00162000,2025-02-14 19:41:54+00:00,162.0,0.03,0.02,0.04,-0.01,-25.0,398.0,34694.0,0.6250037500000001,False,REGULAR,USD,call,2025-02-21,NVDA
177,NVDA250221C00162500,2025-02-14 20:59:15+00:00,162.5,0.03,0.02,0.04,-0.01,-25.0,1252.0,1167.0,0.632816171875,False,REGULAR,USD,call,2025-02-21,NVDA
178,NVDA250221C00163000,2025-02-14 20:49:21+00:00,163.0,0.02,0.01,0.04,-0.030000001,-60.0,1261.0,12470.0,0.632816171875,False,REGULAR,USD,call,2025-02-21,NVDA
179,NVDA250221C00164000,2025-02-14 20:58:03+00:00,164.0,0.02,0.01,0.21,-0.02,-50.0,2614.0,22075.0,0.79883013671875,False,REGULAR,USD,call,2025-02-21,NVDA
180,NVDA250221C00165000,2025-02-14 20:58:33+00:00,165.0,0.01,0.01,0.02,-0.03,-75.0,1175.0,73643.0,0.632816171875,False,REGULAR,USD,call,2025-02-21,NVDA
181,NVDA250221C00166000,2025-02-14 20:58:47+00:00,166.0,0.02,0.01,0.21,-0.01,-33.333336,427.0,14933.0,0.8476577734374999,False,REGULAR,USD,call,2025-02-21,NVDA
182,NVDA250221C00167000,2025-02-14 20:58:30+00:00,167.0,0.02,0.01,0.02,-0.01,-33.333336,271.0,3316.0,0.6718782812500002,False,REGULAR,USD,call,2025-02-21,NVDA
183,NVDA250221C00168000,2025-02-14 18:57:21+00:00,168.0,0.02,0.01,0.03,-0.01,-33.333336,14.0,8024.0,0.7187528125,False,REGULAR,USD,call,2025-02-21,NVDA
184,NVDA250221C00169000,2025-02-14 18:45:23+00:00,169.0,0.01,0.01,0.03,-0.01,-50.0,92.0,3802.0,0.73437765625,False,REGULAR,USD,call,2025-02-21,NVDA
185,NVDA250221C00170000,2025-02-14 20:58:54+00:00,170.0,0.01,0.01,0.02,-0.01,-50.0,1983.0,37282.0,0.73437765625,False,REGULAR,USD,call,2025-02-21,NVDA
186,NVDA250221C00171000,2025-02-14 20:50:48+00:00,171.0,0.01,0.0,0.03,-0.01,-50.0,453.0,6298.0,0.7500025,False,REGULAR,USD,call,2025-02-21,NVDA
187,NVDA250221C00172000,2025-02-14 20:43:50+00:00,172.0,0.01,0.0,0.03,-0.01,-50.0,313.0,5505.0,0.7656273437500001,False,REGULAR,USD,call,2025-02-21,NVDA
188,NVDA250221C00173000,2025-02-14 19:58:16+00:00,173.0,0.02,0.0,0.01,0.0,0.0,108.0,9492.0,0.7187528125,False,REGULAR,USD,call,2025-02-21,NVDA
189,NVDA250221C00174000,2025-02-14 19:36:08+00:00,174.0,0.01,0.0,0.03,-0.01,-50.0,17.0,5129.0,0.804689453125,False,REGULAR,USD,call,2025-02-21,NVDA
190,NVDA250221C00175000,2025-02-14 20:59:44+00:00,175.0,0.01,0.0,0.01,-0.01,-50.0,124.0,12980.0,0.7500025,False,REGULAR,USD,call,2025-02-21,NVDA
191,NVDA250221C00176000,2025-02-14 18:33:20+00:00,176.0,0.02,0.0,0.14,0.0,0.0,2.0,2020.0,1.0078174609375,False,REGULAR,USD,call,2025-02-21,NVDA
192,NVDA250221C00177000,2025-02-14 19:58:55+00:00,177.0,0.01,0.0,0.01,0.0,0.0,299.0,1819.0,0.7812521875,False,REGULAR,USD,call,2025-02-21,NVDA
193,NVDA250221C00178000,2025-02-14 17:45:53+00:00,178.0,0.01,0.0,0.14,0.0,0.0,526.0,4737.0,1.0468797656250002,False,REGULAR,USD,call,2025-02-21,NVDA
194,NVDA250221C00179000,2025-02-14 19:31:09+00:00,179.0,0.01,0.0,0.01,0.0,0.0,764.0,7637.0,0.8125018749999999,False,REGULAR,USD,call,2025-02-21,NVDA
195,NVDA250221C00180000,2025-02-14 20:56:30+00:00,180.0,0.01,0.0,0.01,0.0,0.0,1685.0,30987.0,0.8125018749999999,False,REGULAR,USD,call,2025-02-21,NVDA
196,NVDA250221C00181000,2025-02-14 15:38:41+00:00,181.0,0.01,0.0,0.14,0.0,0.0,301.0,3221.0,1.109379453125,False,REGULAR,USD,call,2025-02-21,NVDA
197,NVDA250221C00182000,2025-02-14 14:44:21+00:00,182.0,0.01,0.0,0.14,0.0,0.0,5.0,5210.0,1.12891060546875,False,REGULAR,USD,call,2025-02-21,NVDA
198,NVDA250221C00183000,2025-02-14 16:45:58+00:00,183.0,0.01,0.0,0.14,0.0,0.0,41.0,1886.0,1.1484417578125,False,REGULAR,USD,call,2025-02-21,NVDA
199,NVDA250221C00184000,2025-02-14 18:07:15+00:00,184.0,0.01,0.0,0.14,0.0,0.0,6.0,2154.0,1.1640666796875,False,REGULAR,USD,call,2025-02-21,NVDA
200,NVDA250221C00185000,2025-02-14 19:35:51+00:00,185.0,0.01,0.0,0.01,0.0,0.0,1.0,20213.0,0.9062509375,False,REGULAR,USD,call,2025-02-21,NVDA
201,NVDA250221C00186000,2025-02-12 19:15:26+00:00,186.0,0.01,0.0,0.06,0.0,0.0,2004.0,3611.0,1.0859420703125,False,REGULAR,USD,call,2025-02-21,NVDA
202,NVDA250221C00187000,2025-02-12 19:15:37+00:00,187.0,0.01,0.0,0.14,0.0,0.0,384.0,1394.0,1.22266013671875,False,REGULAR,USD,call,2025-02-21,NVDA
203,NVDA250221C00188000,2025-02-12 20:06:24+00:00,188.0,0.01,0.0,0.01,0.0,0.0,1685.0,4179.0,0.937500625,False,REGULAR,USD,call,2025-02-21,NVDA
204,NVDA250221C00189000,2025-02-14 20:17:44+00:00,189.0,0.01,0.0,0.01,0.0,0.0,400.0,957.0,0.9687503125,False,REGULAR,USD,call,2025-02-21,NVDA
205,NVDA250221C00190000,2025-02-14 20:33:37+00:00,190.0,0.01,0.0,0.01,0.0,0.0,2.0,15708.0,0.9687503125,False,REGULAR,USD,call,2025-02-21,NVDA
206,NVDA250221C00191000,2025-02-13 18:11:20+00:00,191.0,0.01,0.0,0.06,0.0,0.0,10.0,2293.0,1.171879140625,False,REGULAR,USD,call,2025-02-21,NVDA
207,NVDA250221C00192000,2025-02-14 18:06:27+00:00,192.0,0.01,0.0,0.01,0.0,0.0,7.0,3861.0,1.000005,False,REGULAR,USD,call,2025-02-21,NVDA
208,NVDA250221C00193000,2025-02-11 20:50:53+00:00,193.0,0.01,0.0,0.14,0.0,0.0,387.0,3263.0,1.3320345898437496,False,REGULAR,USD,call,2025-02-21,NVDA
209,NVDA250221C00194000,2025-02-11 15:40:51+00:00,194.0,0.02,0.0,0.08,0.0,0.0,2011.0,5834.0,1.2656286718749998,False,REGULAR,USD,call,2025-02-21,NVDA
210,NVDA250221C00195000,2025-02-13 16:01:27+00:00,195.0,0.01,0.0,0.01,0.0,0.0,3.0,4767.0,1.0625046875000002,False,REGULAR,USD,call,2025-02-21,NVDA
211,NVDA250221C00200000,2025-02-14 19:48:52+00:00,200.0,0.01,0.0,0.01,0.0,0.0,91.0,22315.0,1.125004375,False,REGULAR,USD,call,2025-02-21,NVDA
212,NVDA250221C00205000,2025-02-10 19:49:23+00:00,205.0,0.01,0.0,0.01,0.0,0.0,337.0,4667.0,1.1875040625,False,REGULAR,USD,call,2025-02-21,NVDA
213,NVDA250221C00210000,2025-02-13 17:30:29+00:00,210.0,0.01,0.0,0.01,0.0,0.0,3.0,4439.0,1.2500037499999999,False,REGULAR,USD,call,2025-02-21,NVDA
214,NVDA250221C00212000,2025-02-06 19:54:40+00:00,212.0,0.01,0.0,0.01,0.0,0.0,28.0,1438.0,1.2812535937499998,False,REGULAR,USD,call,2025-02-21,NVDA
215,NVDA250221C00213000,2025-02-14 15:04:42+00:00,213.0,0.01,0.0,0.01,0.0,0.0,1.0,2269.0,1.3125034374999998,False,REGULAR,USD,call,2025-02-21,NVDA
216,NVDA250221C00214000,2025-02-07 14:30:00+00:00,214.0,0.02,0.0,0.01,0.0,0.0,1.0,1178.0,1.3125034374999998,False,REGULAR,USD,call,2025-02-21,NVDA
217,NVDA250221C00215000,2025-02-13 15:16:41+00:00,215.0,0.01,0.0,0.01,0.0,0.0,1.0,2064.0,1.3125034374999998,False,REGULAR,USD,call,2025-02-21,NVDA
218,NVDA250221C00216000,2025-02-10 14:50:25+00:00,216.0,0.01,0.0,0.01,0.0,0.0,1.0,687.0,1.3125034374999998,False,REGULAR,USD,call,2025-02-21,NVDA
219,NVDA250221C00217000,2025-02-06 15:00:14+00:00,217.0,0.01,0.0,0.01,0.0,0.0,1.0,748.0,1.3437532812499997,False,REGULAR,USD,call,2025-02-21,NVDA
220,NVDA250221C00218000,2025-02-07 14:42:40+00:00,218.0,0.01,0.0,0.01,0.0,0.0,10.0,342.0,1.3750031249999999,False,REGULAR,USD,call,2025-02-21,NVDA
221,NVDA250221C00219000,2025-02-04 20:30:44+00:00,219.0,0.02,0.0,0.01,0.0,0.0,31.0,728.0,1.3750031249999999,False,REGULAR,USD,call,2025-02-21,NVDA
222,NVDA250221C00220000,2025-02-07 15:25:08+00:00,220.0,0.01,0.0,0.01,0.0,0.0,304.0,2943.0,1.3750031249999999,False,REGULAR,USD,call,2025-02-21,NVDA
223,NVDA250221C00221000,2025-02-05 16:19:42+00:00,221.0,0.01,0.0,0.01,0.0,0.0,1.0,547.0,1.3750031249999999,False,REGULAR,USD,call,2025-02-21,NVDA
224,NVDA250221C00222000,2025-02-07 19:51:04+00:00,222.0,0.01,0.0,0.01,0.0,0.0,1.0,1001.0,1.40625296875,False,REGULAR,USD,call,2025-02-21,NVDA
225,NVDA250221C00223000,2025-02-06 16:48:37+00:00,223.0,0.01,0.0,0.01,0.0,0.0,1.0,1268.0,1.4375028125,False,REGULAR,USD,call,2025-02-21,NVDA
226,NVDA250221C00224000,2025-02-07 17:50:15+00:00,224.0,0.01,0.0,0.01,0.0,0.0,4.0,176.0,1.4375028125,False,REGULAR,USD,call,2025-02-21,NVDA
227,NVDA250221C00225000,2025-02-12 20:34:01+00:00,225.0,0.01,0.0,0.01,0.0,0.0,1.0,3445.0,1.4375028125,False,REGULAR,USD,call,2025-02-21,NVDA
228,NVDA250221C00226000,2025-02-12 20:12:36+00:00,226.0,0.01,0.0,0.01,0.0,0.0,1.0,2638.0,1.4375028125,False,REGULAR,USD,call,2025-02-21,NVDA
229,NVDA250221C00227000,2025-02-12 20:12:49+00:00,227.0,0.01,0.0,0.01,0.0,0.0,1.0,966.0,1.46875265625,False,REGULAR,USD,call,2025-02-21,NVDA
230,NVDA250221C00228000,2025-02-11 19:26:19+00:00,228.0,0.01,0.0,0.01,0.0,0.0,10.0,893.0,1.46875265625,False,REGULAR,USD,call,2025-02-21,NVDA
231,NVDA250221C00230000,2025-02-11 19:42:55+00:00,230.0,0.01,0.0,0.01,0.0,0.0,1.0,2015.0,1.5000025,False,REGULAR,USD,call,2025-02-21,NVDA
232,NVDA250221C00235000,2025-02-05 19:59:02+00:00,235.0,0.01,0.0,0.01,0.0,0.0,7.0,3814.0,1.5625021874999998,False,REGULAR,USD,call,2025-02-21,NVDA
233,NVDA250221C00240000,2025-02-13 15:23:36+00:00,240.0,0.01,0.0,0.01,0.0,0.0,10.0,5857.0,1.625001875,False,REGULAR,USD,call,2025-02-21,NVDA
234,NVDA250221C00245000,2025-02-10 14:30:06+00:00,245.0,0.01,0.0,0.01,0.0,0.0,1.0,1206.0,1.6875015625,False,REGULAR,USD,call,2025-02-21,NVDA
235,NVDA250221C00250000,2025-02-14 18:05:14+00:00,250.0,0.01,0.0,0.01,0.0,0.0,15.0,21473.0,1.71875140625,False,REGULAR,USD,call,2025-02-21,NVDA
236,NVDA250221C00255000,2025-02-03 20:54:57+00:00,255.0,0.01,0.0,0.01,0.0,0.0,100.0,1430.0,1.75000125,False,REGULAR,USD,call,2025-02-21,NVDA
237,NVDA250221C00260000,2025-02-07 14:37:13+00:00,260.0,0.01,0.0,0.01,0.0,0.0,5.0,1201.0,1.8125009374999999,False,REGULAR,USD,call,2025-02-21,NVDA
238,NVDA250221C00265000,2025-02-03 15:26:52+00:00,265.0,0.01,0.0,0.01,0.0,0.0,274.0,1867.0,1.875000625,False,REGULAR,USD,call,2025-02-21,NVDA
239,NVDA250221C00270000,2025-01-31 20:39:04+00:00,270.0,0.01,0.0,0.01,0.0,0.0,3.0,1767.0,1.9375003125,False,REGULAR,USD,call,2025-02-21,NVDA
240,NVDA250221C00275000,2025-02-07 18:34:35+00:00,275.0,0.01,0.0,0.01,0.0,0.0,2.0,1895.0,1.96875015625,False,REGULAR,USD,call,2025-02-21,NVDA
241,NVDA250221C00280000,2025-02-05 17:37:55+00:00,280.0,0.01,0.0,0.01,0.0,0.0,15.0,12866.0,2.000005,False,REGULAR,USD,call,2025-02-21,NVDA
242,NVDA250221C00290000,2025-02-14 17:27:01+00:00,290.0,0.01,0.0,0.01,0.0,0.0,2.0,39109.0,2.1250046874999997,False,REGULAR,USD,call,2025-02-21,NVDA
243,NVDA250221C00300000,2025-02-11 15:05:13+00:00,300.0,0.01,0.0,0.01,0.0,0.0,50.0,1528.0,2.1875045312499997,False,REGULAR,USD,call,2025-02-21,NVDA
244,NVDA250221C00310000,2024-06-05 19:33:35+00:00,310.0,923.0,909.6,917.6,0.0,0.0,4.0,11.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
245,NVDA250221C00320000,2024-04-24 16:04:36+00:00,320.0,507.38,750.35,765.25,0.0,0.0,1.0,1.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
246,NVDA250221C00330000,2024-05-23 16:48:32+00:00,330.0,737.35,890.4,898.5,0.0,0.0,35.0,38.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
247,NVDA250221C00340000,2024-05-06 15:33:40+00:00,340.0,595.78,895.35,906.25,0.0,0.0,2.0,6.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
248,NVDA250221C00350000,2024-05-30 19:37:28+00:00,350.0,785.33,871.5,879.45,0.0,0.0,4.0,7.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
249,NVDA250221C00360000,2024-05-02 16:53:24+00:00,360.0,508.02,746.0,763.1,0.0,0.0,1.0,6.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
250,NVDA250221C00380000,2024-05-01 13:31:55+00:00,380.0,496.28,0.0,0.0,0.0,0.0,1.0,3.0,0.500005,False,REGULAR,USD,call,2025-02-21,NVDA
251,NVDA250221C00390000,2024-05-28 16:49:57+00:00,390.0,763.01,833.6,841.4,0.0,0.0,2.0,13.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
252,NVDA250221C00400000,2024-06-06 14:26:05+00:00,400.0,824.13,823.9,831.9,0.0,0.0,2.0,49.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
253,NVDA250221C00410000,2024-06-06 14:36:55+00:00,410.0,831.03,814.45,822.45,0.0,0.0,1.0,18.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
254,NVDA250221C00420000,2024-06-06 14:23:17+00:00,420.0,805.48,804.9,813.0,0.0,0.0,1.0,3.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
255,NVDA250221C00430000,2024-05-31 17:49:42+00:00,430.0,680.27,796.0,803.55,0.0,0.0,1.0,6.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
256,NVDA250221C00440000,2024-05-15 17:41:41+00:00,440.0,530.5,786.55,794.1,0.0,0.0,1.0,5.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
257,NVDA250221C00450000,2024-06-03 16:03:08+00:00,450.0,711.85,776.65,784.35,0.0,0.0,1.0,35.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
258,NVDA250221C00460000,2024-04-22 15:52:37+00:00,460.0,359.8,507.95,522.95,0.0,0.0,2.0,5.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
259,NVDA250221C00470000,2024-05-28 16:49:57+00:00,470.0,687.73,757.75,765.55,0.0,0.0,2.0,26.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
260,NVDA250221C00480000,2024-05-24 15:39:04+00:00,480.0,591.13,748.35,756.15,0.0,0.0,7.0,10.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
261,NVDA250221C00490000,2024-05-28 13:55:18+00:00,490.0,651.5,739.05,746.8,0.0,0.0,7.0,22.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
262,NVDA250221C00500000,2024-06-06 19:56:24+00:00,500.0,735.6,729.7,737.45,0.0,0.0,1.0,15.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
263,NVDA250221C00510000,2024-05-28 18:04:29+00:00,510.0,653.29,720.35,728.05,0.0,0.0,13.0,27.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
264,NVDA250221C00520000,2024-05-29 16:14:42+00:00,520.0,645.6,711.65,718.75,0.0,0.0,1.0,27.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
265,NVDA250221C00530000,2024-05-23 17:32:13+00:00,530.0,558.28,701.75,709.45,0.0,0.0,3.0,13.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
266,NVDA250221C00540000,2024-05-31 19:19:48+00:00,540.0,578.58,692.45,700.05,0.0,0.0,1.0,7.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
267,NVDA250221C00550000,2024-06-03 15:59:03+00:00,550.0,621.7,683.8,690.95,0.0,0.0,1.0,30.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
268,NVDA250221C00560000,2024-05-03 13:48:51+00:00,560.0,370.4,560.0,576.75,0.0,0.0,4.0,31.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
269,NVDA250221C00570000,2024-05-28 17:06:32+00:00,570.0,601.0,664.75,672.5,0.0,0.0,2.0,153.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
270,NVDA250221C00580000,2024-06-06 16:24:14+00:00,580.0,652.2,655.5,663.35,0.0,0.0,1.0,31.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
271,NVDA250221C00590000,2024-06-05 18:40:06+00:00,590.0,660.0,646.4,654.2,0.0,0.0,6.0,120.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
272,NVDA250221C00600000,2024-06-06 13:35:40+00:00,600.0,685.0,637.25,645.1,0.0,0.0,2.0,165.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
273,NVDA250221C00605000,2024-05-31 19:50:58+00:00,605.0,534.0,632.8,640.55,0.0,0.0,1.0,90.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
274,NVDA250221C00610000,2024-06-05 14:07:06+00:00,610.0,615.0,628.3,635.95,0.0,0.0,68.0,56.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
275,NVDA250221C00615000,2024-06-06 16:35:28+00:00,615.0,611.0,623.75,631.55,0.0,0.0,66.0,101.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
276,NVDA250221C00620000,2024-05-23 13:32:23+00:00,620.0,438.15,619.2,627.0,0.0,0.0,1.0,70.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
277,NVDA250221C00625000,2024-05-23 13:47:45+00:00,625.0,452.05,614.65,622.45,0.0,0.0,2.0,52.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
278,NVDA250221C00630000,2024-05-29 13:43:44+00:00,630.0,520.46,610.2,618.0,0.0,0.0,1.0,88.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
279,NVDA250221C00635000,2024-05-28 15:23:27+00:00,635.0,523.9,605.8,613.55,0.0,0.0,8.0,66.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
280,NVDA250221C00640000,2024-06-05 13:58:24+00:00,640.0,589.64,601.25,609.0,0.0,0.0,6.0,159.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
281,NVDA250221C00645000,2024-06-05 19:33:57+00:00,645.0,609.62,596.75,604.5,0.0,0.0,10.0,88.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
282,NVDA250221C00650000,2024-06-05 19:33:57+00:00,650.0,605.11,592.3,600.05,0.0,0.0,4.0,100.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
283,NVDA250221C00655000,2024-04-30 16:42:22+00:00,655.0,288.4,492.0,496.35,0.0,0.0,1.0,35.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
284,NVDA250221C00660000,2024-05-31 18:22:47+00:00,660.0,471.05,583.55,591.2,0.0,0.0,13.0,122.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
285,NVDA250221C00665000,2024-05-31 15:37:11+00:00,665.0,474.05,579.1,586.8,0.0,0.0,3.0,33.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
286,NVDA250221C00670000,2024-06-04 19:27:23+00:00,670.0,534.01,576.15,582.35,0.0,0.0,1.0,108.0,0.0,False,REGULAR,USD,call,2025-02-21,NVDA
